주문번호,종목이름,임시,거래량,거래대금,종가,기준가
277410,인산가,156,69198,114,1640,1650
060150,인선이엔티,1563,144271,1065,7390,7480
033230,인성정보,426,34925,81,2370,2370
006490,인스코비,36398,7437048,25191,3310,3270
037330,인지디스플레,6061,560833,1189,2140,2125
023800,인지컨트롤스,318,56268,288,5190,5200
034590,인천도시가스,38,1737,51,29200,29200
083640,인콘,4657,3678321,6820,1860,1905
216050,인크로스,384,21193,454,21500,21250
049070,인탑스,1748,76994,941,12150,12350
119610,인터로조,2396,54469,1449,26500,26950
017250,인터엠,345,53612,135,2520,2540
129260,인터지스,162,40366,87,2140,2105
108790,인터파크,208,32710,178,5440,5440
035080,인터파크홀딩스,680,215083,491,2275,2310
051370,인터플렉스,1200,188750,2436,12800,12950
064290,인텍플러스,265,25255,128,5100,5100
189300,인텔리안테크,2689,109350,4053,37250,37450
150840,인트로메딕,11201,2714412,11759,4175,4100
048530,인트론바이오,2853,484218,6219,12500,12950
023810,인팩,371,5325,20,3715,3710
175140,인포마크,115,3347,42,12800,12450
115310,인포바인,34,631,13,20900,20950
039290,인포뱅크,264,27976,172,6150,6240
041020,인프라웨어,337,66041,82,1245,1230
071200,인피니트헬스케어,265,39398,230,5870,5820
101930,인화정공,165,14324,78,5510,5350
249420,일동제약,787,17819,292,16450,16400
000230,일동홀딩스,123,4589,50,10750,10800
013360,일성건설,440,249090,317,1285,1305
003120,일성신약,81,791,66,83700,83500
068330,일신바이오,512,292159,515,1765,1775
003200,일신방직,550,3025,224,74300,74500
007110,일신석재,9131,1390213,4120,2935,3010
058450,일야,233,42354,58,1395,1375
007570,일양약품,832,23480,504,21300,21350
007575,일양약품우,45,1547,26,16850,16800
008500,일정실업,6,44,1,18850,18600
019540,일지테크,27767,2502805,12149,4875,4595
081000,일진다이아,5518,160506,5072,31300,31650
020760,일진디스플,288,29575,109,3685,3700
020150,일진머티리얼즈,6095,280181,10284,36550,37450
103590,일진전기,210,22448,70,3130,3170
094820,일진파워,615,29829,170,5690,5760
015860,일진홀딩스,1835,177138,870,4900,4995
226320,잇츠한불,638,9995,198,19850,19950
950140,잉글우드랩,92,12447,63,5090,5110
049550,잉크테크,1867,270274,1196,4375,4235
043910,자연과환경,1460,1249290,1373,1095,1115
234920,자이글,5435,678348,5670,8300,8250
033240,자화전자,1959,100233,997,9920,10100
174880,장원테크,1084,379931,960,2505,2565
049630,재영솔루텍,343,357988,392,1095,1120
000950,전방,39,96,2,16600,16350
110020,전진바이오팜,603,43957,383,8690,8930
065530,전파기지국,3582,710925,2972,4150,4200
208140,정다운,1263,396041,1135,2825,2890
022220,정산애강,201,55081,114,2085,2070
040420,정상제이엘에스,136,4911,38,7720,7720
045510,정원엔시스,66,10056,14,1420,1420
065620,제낙스,20380,2535874,10437,4120,3565
217190,제너셈,503,90262,246,2760,2745
095700,제넥신,5191,380721,22139,58200,57300
072520,제넨바이오,31435,496763,931,1870,1900
122310,제노레이,1631,68503,1384,20300,19850
187420,제노포커스,1032,152173,860,5570,5780
123330,제닉,207,16172,84,5180,5220
159580,제로투세븐,1889,81779,861,10400,10900
147830,제룡산업,166,21236,121,5700,5770
033100,제룡전기,401,53091,341,6380,6540
079370,제우스,429,18415,224,12150,12300
054950,제이브이엠,732,13951,465,33800,34450
096690,제이스테판,497,158931,336,2110,2160
090470,제이스텍,2176,217795,2827,12950,12750
137950,제이씨케미칼,11970,2039587,13193,6520,6300
033320,제이씨현시스템,3423,465683,2178,4640,4585
194370,제이에스코퍼레이션,242,7911,113,14350,14350
026040,제이에스티나,258,38281,209,5430,5560
126880,제이엔케이히터,5458,692470,3996,5690,5790
033050,제이엠아이,357,316265,382,1195,1225
094970,제이엠티,714,159740,757,4740,4750
058420,제이웨이,333,72466,75,1075,1075
025620,제이준코스메틱,1005,101652,436,4280,4300
036420,제이콘텐트리,8940,628755,21665,34000,34550
089790,제이티,1607,261056,1226,4680,4650
030000,제일기획,4973,221586,5588,25200,25300
052670,제일바이오,10764,1707152,8923,5140,5360
271980,제일약품,654,21145,710,33400,33600
001560,제일연마,66,5819,37,6390,6340
023440,제일제강,931,141136,296,2140,2070
038010,제일테크노스,80,10228,41,3985,4045
002620,제일파마홀딩스,444,20661,364,17850,17300
080220,제주반도체,262,66714,217,3270,3285
006220,제주은행,477,24787,104,4200,4230
089590,제주항공,5040,103456,2654,25550,25500
082270,젬백스,4112,493325,8008,16050,16000
041590,젬백스지오,381,135341,145,1080,1075
044060,조광ILI,1035,377254,2661,7010,7160
004910,조광페인트,228,6813,43,6220,6290
004700,조광피혁,72,731,28,38100,38000
001550,조비,236,20518,370,18000,18400
000480,조선내화,356,1289,110,85400,85900
120030,조선선재,95,374,31,81800,82900
034940,조아제약,374,92692,359,3850,3865
101730,조이맥스,103,4709,23,4960,4940
067000,조이시티,84,4450,35,7670,7970
018470,조일알미늄,127,34576,25,739,742
002600,조흥,35,122,18,151500,154000
185750,종근당,1763,13840,1242,89200,89200
063160,종근당바이오,917,30595,914,29900,30150
001630,종근당홀딩스,2767,20522,1831,89100,90100
033340,좋은사람들,1792,712175,2696,3760,3860
036930,주성엔지니어링,1973,441352,3228,7290,7430
044380,주연테크,1668,1229476,489,396,389
239340,줌인터넷,23552,1682433,9858,5920,5680
072020,중앙백신,687,108850,2046,18700,19050
000440,중앙에너비스,460,15655,106,6850,6750
054180,중앙오션,216,119036,228,1925,1915
228760,지노믹트리,1193,93637,1584,16950,17150
043610,지니뮤직,284,51836,193,3730,3755
263860,지니언스,75,10505,51,4940,4935
303030,지니틱스,1737,357227,928,2565,2650
114570,지스마트글로벌,1246,1369595,684,499,503
051160,지어소프트,374,48485,279,5730,5810
053050,지에스이,89,37212,53,1445,1445
119850,지엔씨에너지,287,54682,239,4410,4325
065060,지엔코,495,306913,330,1080,1085
204840,지엘팜텍,1153,367573,507,1375,1415
013870,지엠비코리아,645,58952,313,5330,5280
018290,지엠피,1028,297407,2756,9400,9110
071320,지역난방공사,216,2489,125,50300,50300
010580,지코,920,419011,360,861,863
035000,지투알,274,5040,35,6960,6970
115450,지트리비앤티,2040,231564,5096,21600,22300
219750,지티지웰니스,741,128031,463,3615,3560
088790,진도,261,5466,21,3850,3920
018120,진로발효,45,1178,36,30450,30400
109820,진매트릭스,429,18360,46,2535,2520
086060,진바이오텍,2434,429178,2255,5200,5420
036890,진성티이씨,324,13443,97,7200,7240
003780,진양산업,277,67373,231,3445,3490
007370,진양제약,109,8845,30,3430,3410
010640,진양폴리,271,93615,246,2645,2590
100250,진양홀딩스,103,15577,39,2485,2500
051630,진양화학,903,115917,579,4980,4990
272450,진에어,2044,98181,1552,16000,15700
011000,진원생명과학,327,52609,222,4235,4250
002780,진흥기업,178,19203,38,1985,1975
002787,진흥기업2우B,96,3229,40,12600,12900
002785,진흥기업우B,133,1699,8,5000,5040
085660,차바이오텍,3669,591800,9078,15150,15200
009310,참엔지니어링,226,96037,100,1040,1060
094850,참좋은여행,310,18408,111,6000,5990
004650,창해에탄올,157,15806,201,12700,12800
278280,천보,1949,45532,2927,64000,65500
000650,천일고속,43,212,15,71200,71600
096240,청담러닝,237,26056,485,18650,18550
013720,청보산업,126,30590,72,2355,2375
012600,청호컴넷,102,14057,42,2995,2990
066360,체리부로,8315,824788,2312,2770,2900
033250,체시스,3260,801551,3142,3905,4115
047820,초록뱀,1798,1478081,2149,1445,1450
094360,칩스앤미디어,696,57969,555,9550,9520
001140,카리스국보,1944,400894,1705,4230,4275
016920,카스,221,111348,192,1740,1720
035720,카카오,18631,617540,80401,130500,132000
042000,카페24,1984,45801,2949,63700,63800
006380,카프로,342,43202,151,3475,3495
071850,캐스텍코리아,115,10850,32,2935,2935
050110,캠시스,5970,2538442,6936,2690,2845
900310,컬러레이,1542,677874,1300,1910,1930
078340,컴투스,3149,40276,3635,90600,91300
307930,컴퍼니케이,1675,168161,1352,8160,7980
263700,케어랩스,203,16935,221,12950,12850
221980,케이디켐,33,3320,40,12200,12250
043290,케이맥,376,21691,254,11650,12000
317030,케이비17호스팩,3,265,1,2085,2085
001620,케이비아이동국실업,124,23567,18,771,776
258790,케이비제11호스팩,52,35317,76,2145,2150
323940,케이비제18호스팩,33,10585,22,2070,2065
330990,케이비제19호스팩,43,8438,17,2040,2050
192250,케이사인,2283,976868,1233,1275,1255
029460,케이씨,452,21467,304,14150,14100
115500,케이씨에스,167,26285,108,4115,4130
281820,케이씨텍,3845,136120,2648,19850,19350
089150,케이씨티,226,33603,75,2240,2230
025880,케이씨피드,580,215881,522,2430,2445
093320,케이아이엔엑스,1029,57559,1711,29550,30450
060900,케이알피앤이,237,59820,47,787,788
073010,케이에스피,46,3678,6,1640,1640
105330,케이엔더블유,61,6988,37,5250,5350
039420,케이엘넷,284,60452,145,2385,2410
083550,케이엠,534,93144,719,7670,7700
032500,케이엠더블유,11894,633903,44877,70500,69300
225430,케이엠제약,463,189211,445,2295,2340
145270,케이탑리츠,2428,626645,580,928,920
064820,케이프,799,93267,197,2135,2115
256940,케이피에스,684,47623,822,17600,17600
024880,케이피에프,415,52064,259,5010,4970
042040,케이피엠테크,858,785481,797,1020,1040
054410,케이피티유,9,168,1,4310,4290
217600,켐온,505,381172,587,1540,1550
089010,켐트로닉스,8856,1684274,21610,12850,12100
220260,켐트로스,3242,1004506,3621,3650,3630
052400,코나아이,2993,571945,9734,17350,16500
033110,코너스톤네트웍스,20682,4572037,6199,1315,1340
094860,코닉글로리,478,261736,176,664,672
047770,코데즈컴바인,761,151005,461,3070,3060
224060,코디엠,5193,5010663,2774,555,530
078650,코렌,306,102834,156,1505,1535
027050,코리아나,1045,186540,671,3590,3590
007815,코리아써우,12,656,2,2895,2840
007810,코리아써키트,4523,425119,2981,7110,6810
00781K,코리아써키트2우B,9,58,0,4420,4205
101670,코리아에스이,285,89434,117,1305,1265
123410,코리아에프티,6863,1634860,5276,3180,3245
152330,코리아오토글라스,2595,32134,547,16800,16900
003690,코리안리,3174,299593,2321,7740,7930
036690,코맥스,361,50902,197,3890,3895
049430,코메론,184,45770,368,8050,8040
183300,코미코,340,7702,195,25200,25750
041960,코미팜,2051,199045,2612,12950,13300
089890,코세스,758,15797,117,7450,7440
009730,코센,5039,785402,1154,1480,1465
192820,코스맥스,4087,90262,6554,72100,71800
044820,코스맥스비티아이,306,17187,236,13850,13950
222040,코스맥스엔비티,5081,205819,1470,7130,6930
241710,코스메카코리아,506,20161,277,13650,13700
005070,코스모신소재,1610,160135,1363,8430,8590
005420,코스모화학,2365,150103,930,6140,6290
069110,코스온,569,95318,650,6840,7000
071950,코아스,272,102592,141,1380,1410
166480,코아스템,379,29127,278,9480,9500
045970,코아시아,296,17354,108,6250,6160
029960,코엔텍,2121,136045,1393,10250,10300
002020,코오롱,847,93993,1653,17500,17850
003070,코오롱글로벌,389,11712,107,9060,9160
003075,코오롱글로벌우,34,829,14,16950,17050
144620,코오롱머티리얼,259,37551,53,1430,1430
102940,코오롱생명과학,7938,853266,22108,25300,27150
002025,코오롱우,388,27733,308,11050,11300
120110,코오롱인더,6794,112766,5094,44950,44550
120115,코오롱인더우,49,1854,39,21100,20900
138490,코오롱플라스틱,228,31141,152,4870,4850
033290,코웰패션,1896,146073,888,6020,6050
056360,코위버,642,84425,736,8770,8550
282880,코윈테크,984,49605,1250,25150,25050
121850,코이즈,1732,677273,933,1430,1375
015710,코콤,222,25906,175,6730,6840
052330,코텍,244,13010,164,12600,12600
126600,코프라,713,211691,684,3205,3155
200130,콜마비앤에이치,2962,70526,1856,26300,26200
031820,콤텍시스템,477,279051,357,1285,1280
192400,쿠쿠홀딩스,1320,4368,494,112000,114000
284740,쿠쿠홈시스,1284,5096,203,39550,39950
060280,큐렉소,1975,531130,3191,5870,6170
015590,큐로,373,304949,270,888,894
040350,큐로컴,507,281006,317,1145,1150
051780,큐로홀딩스,151,140894,73,515,514
115180,큐리언트,1166,37406,881,23400,24000
182360,큐브엔터,362,115231,293,2530,2570
066310,큐에스아이,2216,419446,4443,10300,11750
016600,큐캐피탈,211,125517,66,526,529
264900,크라운제과,178,7490,64,8580,8620
26490K,크라운제과우,55,1445,12,8020,7990
005740,크라운해태홀딩스,180,16010,168,10500,10600
005745,크라운해태홀딩스우,60,2241,30,13300,13450
114120,크루셜텍,5618,5193879,5484,1025,1010
110790,크리스에프앤씨,208,3016,61,20300,20250
083790,크리스탈,1560,224453,3145,13900,14100
900250,크리스탈신소재,20976,9651852,21494,2225,2120
045520,크린앤사이언스,6102,366480,11793,32050,31350
214150,클래시스,2336,186525,2676,14250,14650
237880,클리오,4037,95776,1777,18600,18300
139670,키네마스터,269,16009,171,10600,10500
020120,키다리스튜디오,6805,682447,3179,4705,4335
311270,키움제5호스팩,0,0,0,0,2090
039490,키움증권,6280,57118,3932,68800,67800
054780,키이스트,10428,3023836,8334,2780,2740
219130,타이거일렉,283,26296,131,5000,4980
065130,탑엔지니어링,567,107005,924,8660,8750
015890,태경산업,277,22848,129,5670,5680
006890,태경화학,259,53991,277,5110,5210
023160,태광,1056,60819,648,10550,10750
003240,태광산업,304,401,459,1146000,1130000
011280,태림포장,2601,495148,2483,4990,5030
053620,태양,175,3139,28,8820,8910
004100,태양금속,159,43126,45,1050,1050
004105,태양금속우,50,4481,13,2930,2900
009410,태영건설,3268,179715,2308,12700,13150
009415,태영건설우,264,12524,89,7010,7140
044490,태웅,359,11632,114,9880,9910
001420,태원물산,59,3826,17,4325,4330
007980,태평양물산,596,82041,232,2825,2800
191420,테고사이언스,607,43285,1125,26000,26200
182690,테라셈,9858,3598948,10488,2970,2990
066700,테라젠이텍스,1424,241443,1969,8230,8130
095610,테스,11018,573352,12521,21950,22400
131970,테스나,7523,258683,11611,44450,46550
055490,테이팩스,614,7241,168,23100,23600
089030,테크윙,1038,103527,1223,11850,11750
054450,텔레칩스,2085,121168,1559,12700,13150
091440,텔레필드,285,20656,66,3195,3165
078000,텔코웨어,287,6126,86,14050,14150
200230,텔콘RF제약,2612,766964,4092,5420,5400
214420,토니모리,509,77562,799,10400,10100
215480,토박스코리아,1367,419190,473,1140,1140
051360,토비스,1972,101316,702,6900,6810
045340,토탈소프트,35,9744,27,2790,2800
108230,톱텍,1107,224766,1832,8140,8310
079970,투비소프트,31606,5027264,14290,2730,2590
105550,트루윈,477,48795,248,5130,5100
026150,특수건설,296,55473,283,5190,5140
117730,티로보틱스,310,62200,626,10050,10300
033830,티비씨,1139,560534,745,1330,1315
064760,티씨케이,1959,48779,2741,56200,55100
246710,티앤알바이오팹,1243,193840,2156,11000,11500
131290,티에스이,291,31389,255,8130,8000
019180,티에이치엔,1210,300157,1284,4280,4450
062860,티엘아이,323,25358,122,4870,4800
091810,티웨이항공,662,104864,542,5200,5170
004870,티웨이홀딩스,1102,400037,713,1790,1785
104480,티케이케미칼,1280,737509,1874,2520,2605
081150,티플랙스,371,158591,368,2330,2330
130740,티피씨글로벌,210,39269,101,2605,2545
084730,팅크웨어,256,8981,70,7800,7840
046210,파나진,306,56457,153,2725,2705
034230,파라다이스,6307,604519,11460,18750,18800
033540,파라텍,237,22319,109,4930,4905
043200,파루,616,259792,620,2380,2365
214450,파마리서치프로덕트,447,27194,942,34750,35250
208340,파멥신,1179,82424,3207,38900,38700
005690,파미셀,3101,492709,4189,8400,8570
177830,파버나인,110,27125,106,3920,3910
037070,파세코,6159,884784,8708,9850,9540
150900,파수닷컴,185,10097,40,3975,3950
037030,파워넷,984,212414,1043,4900,4940
047310,파워로직스,2380,482284,4757,9830,10000
170790,파이오링크,81,1718,10,5890,5900
049120,파인디앤씨,328,106889,192,1790,1780
038950,파인디지털,2914,213671,822,3680,3640
106240,파인테크닉스,3548,1604697,3096,1980,1800
131760,파인텍,1986,675669,783,1155,1195
065690,파커스,121,30763,93,3030,3020
140860,파크시스템스,108,7822,301,38700,38900
091700,파트론,4604,823057,9797,11900,12100
038160,팍스넷,20458,1746758,16899,9330,9300
032800,판타지오,263,211616,110,517,519
043090,팜스웰바이오,1484,276042,881,3150,3155
036580,팜스코,1430,152943,771,5010,5100
027710,팜스토리,1866,1120879,1188,1060,1080
225590,패션플랫폼,160,149090,202,1370,1345
054300,팬스타엔터프라이즈,1691,1044278,1131,1070,1105
068050,팬엔터테인먼트,380,67669,283,4180,4270
028670,팬오션,8325,904787,4203,4640,4700
222110,팬젠,259,12352,91,7430,7550
010820,퍼스텍,26490,2395135,5642,2360,2235
016800,퍼시스,134,1087,33,30150,30100
263750,펄어비스,5969,47103,9545,206700,200000
251970,펌텍코리아,1205,87340,1382,15750,16200
001020,페이퍼코리아,250,43214,28,661,654
087010,펩트론,2096,264283,3571,13400,13900
090080,평화산업,398,131769,176,1340,1350
043370,평화정공,1315,52931,515,9670,9880
010770,평화홀딩스,199,15252,64,4140,4245
119500,포메탈,85,22487,62,2725,2775
016670,포비스티앤씨,857,397578,620,1555,1560
058430,포스코강판,40,1547,28,17900,18100
009520,포스코엠텍,1623,351611,1900,5350,5490
047050,포스코인터내셔널,5022,160587,2967,18550,18250
003670,포스코케미칼,9761,749144,32061,43000,44450
189690,포시에스,348,20141,129,6500,6510
256630,포인트엔지니어링,1833,310902,638,2055,2020
141020,포티스,2955,4872847,3056,615,623
290720,푸드나무,1947,67060,1301,19650,19750
005670,푸드웰,147,6743,43,6300,6380
094940,푸른기술,1343,152114,2413,15700,16150
007330,푸른저축은행,110,3451,28,8160,8150
017810,풀무원,1666,47688,438,9130,9180
093380,풍강,2405,276226,954,3435,3480
023900,풍국주정,1336,116707,2229,19050,19050
103140,풍산,2069,46396,1047,22450,22300
005810,풍산홀딩스,123,1067,37,34350,34450
195440,퓨전데이타,30213,77347360,16300,204,288
214270,퓨쳐스트림네트웍스,1240,750761,983,1295,1330
220100,퓨쳐켐,51,3196,39,12100,12250
035200,프럼파스트,97,22357,68,3040,3055
203690,프로스테믹스,1193,253391,1074,4190,4270
053610,프로텍,677,66121,1153,17400,17700
053160,프리엠스,22,4172,25,5920,5930
075130,플랜티넷,253,25748,122,4725,4750
023770,플레이위드,9726,753312,16449,21500,20200
300080,플리토,3756,273556,6230,22800,22950
032580,피델릭스,39706,16277042,26889,1620,1400
051380,피씨디렉트,389,12885,82,6430,6460
241820,피씨엘,280,22809,176,7640,7780
237750,피앤씨테크,116,4447,27,6090,6120
131390,피앤이솔루션,640,47846,467,9780,9890
024850,피에스엠씨,146,95980,94,981,965
319660,피에스케이,4251,380237,6644,17200,18500
031980,피에스케이홀딩스,448,21465,157,7200,7430
002230,피에스텍,907,202854,791,3915,4050
137400,피엔티,1096,223827,1372,6090,6280
128660,피제이메탈,267,63650,156,2455,2495
006140,피제이전자,56,2126,10,4820,4810
087600,픽셀플러스,368,6398,30,4750,4780
057880,필로시스헬스케어,394,187082,284,1540,1500
033180,필룩스,38501,13993107,88509,6170,6590
064800,필링크,21975,13523179,19476,1340,1310
161580,필옵틱스,3329,239582,2034,8400,8650
284620,하나금융11호스팩,8,1842,4,2090,2095
320000,하나금융13호스팩,14,2357,5,2070,2070
086790,하나금융지주,14656,815653,28869,35350,35150
099340,하나니켈1호,318,162418,72,445,445
099350,하나니켈2호,477,169632,201,1200,1180
067310,하나마이크론,10288,2183803,10197,4750,4450
307160,하나머스트제6호스팩,66,27923,59,2150,2135
166090,하나머티리얼즈,2556,251494,4154,16450,16450
293480,하나제약,971,41917,973,23100,23400
039130,하나투어,4646,141879,6675,47000,46450
136480,하림,3179,1441731,4489,3110,3190
003380,하림지주,1187,68588,641,9370,9420
172580,하이골드12호,16,2803,8,2800,2795
153360,하이골드3호,7,4245,8,1800,1800
